id,title,group,priority,has_purpose,visual_status,issue_code,field,finding,recommended_action
ea_dumbbell_lying_on_floor_chest_press,Dumbbell Lying on Floor Chest Press,Chest,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,Purpose implies the floor press avoids the shoulder position that irritates a sore shoulder. Better: the floor limits shoulder extension versus a bench press; users with shoulder pain should use a comfortable range or seek assessment.,"None specific. Retain the card, but it should still pass the global linter and image/equipment gate after the H3 generator is updated."
ea_dumbbell_lying_on_floor_chest_press,Dumbbell Lying on Floor Chest Press,Chest,P1,True,PASS,MEDICAL_CLAIM,Purpose/Steps,"Uses rehabilitation, pain-treatment, injury-prevention or symptom language that can read as a therapeutic promise rather than fitness coaching.","Describe the training target. If rehab is mentioned, qualify it as clinician-led and avoid promising symptom relief or injury prevention."
ea_elevated_push_up,Elevated Push Up,Chest,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_hammer_strength_mts_iso_lateral_decline_press_alternate_arms,Hammer Strength MTS Iso-lateral Decline Press Alternate Arms,Chest,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength MTS Iso-lateral Decline Press Alternate Arms, Hammer Strength MTS Iso-lateral Decline Press Alternating Arms.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_hammer_strength_mts_iso_lateral_decline_press_alternating_arms,Hammer Strength MTS Iso-lateral Decline Press Alternating Arms,Chest,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength MTS Iso-lateral Decline Press Alternate Arms, Hammer Strength MTS Iso-lateral Decline Press Alternating Arms.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternate_arm,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm,Chest,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm, Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_hammer_strength_plate_loaded_combination_iso_lateral_chest_chest_press_alternating_arms,Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms,Chest,P2,False,NOT_VERIFIED,DUPLICATE_STEPS,Title↔Steps,"Steps are exactly identical to another differently named exercise: Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press Alternate Arm, Hammer Strength Plate-loaded Combination Iso-lateral Chest - Chest Press_alternating Arms.","Check whether these are true variants. If the movement differs, rewrite the distinguishing setup/execution cue; if identical, consider alias/dedup metadata."
ea_kneeling_push_up,Kneeling Push-up,Chest,P2,True,PASS,SUPERLATIVE_CLAIM,Purpose,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_one_arm_push_up,One Arm Push Up,Chest,P1,True,PASS,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_band_wrist_curl_single_arm,Band Wrist Curl Single Arm,Forearms,P2,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment.
ea_barbell_palm_down_wrist_curl_over_a_bench,Barbell Palm Down Wrist Curl Over a Bench,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_barbell_wrist_curl_wide_legs,Barbell Wrist Curl Wide Legs,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_barbell_wrist_curl_on_knees,Barbell Wrist Curl on Knees,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_barbell_wrist_extension_on_knees,Barbell Wrist Extension on Knees,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_cable_wrist_extension,Cable Wrist Extension,Forearms,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment."
ea_cable_wrist_extension,Cable Wrist Extension,Forearms,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_dumbbell_one_arm_reverse_wrist_curl,Dumbbell One Arm Reverse Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_dumbbell_one_arm_wrist_curl,Dumbbell One Arm Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_dumbbell_over_bench_reverse_wrist_curl,Dumbbell Over Bench Reverse Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_dumbbell_over_bench_wrist_curl,Dumbbell Over Bench Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_dumbbell_standing_wrist_curl,Dumbbell Standing Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_ez_bar_seated_wrist_curl,EZ Bar Seated Wrist Curl,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_wrist_curl_barbell,Wrist Curl Barbell,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_wrist_curl_dumbbell,Wrist Curl Dumbbell,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_wrist_extension_barbell,Wrist Extension Barbell,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_wrist_extension_dumbbell,Wrist Extension Dumbbell,Forearms,P1,False,NOT_VERIFIED,FORCED_ROM,Steps,Unqualified maximum-range cue may push a user beyond the range they can control without symptoms or compensation.,"Use the largest controlled, pain-free range available without compensation; regress range if alignment or symptoms deteriorate."
ea_alternate_heel_touch_side_kick_squat,Alternate Heel Touch Side Kick Squat,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_alternate_single_leg_raises_plank,Alternate Single Leg Raises Plank,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_alternating_step_out,Alternating Step Out,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_ankle_pumps,Ankle Pumps,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Keep the movement description, but for post-surgical use say 'follow clinician instructions'; avoid implying it prevents a medical event.; Use neutral wording about the movement/muscles; avoid claiming one exercise reverses a lifestyle/postural problem without assessment."
ea_ball_headlock_squat,Ball Headlock Squat,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_band_bent_over_hip_extension,Band Bent-over Hip Extension,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_band_deadlift,Band Deadlift,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
ea_band_hip_adduction,Band Hip Adduction,Legs,P1,True,PASS,PRIOR_REAUDIT,Purpose; Purpose/Steps,This card was not materially changed in REV2 for the prior finding(s); the previous finding remains open.,"Replace with 'can', 'may', 'often', 'a useful option', or a specific observable training effect."
ea_band_hip_adduction,Band Hip Adduction,Legs,P1,True,PASS,SUPERLATIVE_CLAIM,Purpose; Purpose/Steps,"Uses a best/most/only/comparative claim without a defined population, outcome or evidence threshold.","State the direct training effect, or soften to 'can', 'may', 'often', 'a useful option' and define the comparison if it matters."
ea_band_kneeling_rear_kick,Band Kneeling Rear Kick,Legs,P2,False,NOT_VERIFIED,SPINE_CUE,Steps,Uses 'flat/straight back' as a rigid dynamic cue; for loaded hinges/rows/planks a stable neutral spine is clearer.,Use 'brace and maintain a stable/neutral spine' unless flat contact with a support is the actual goal.
